Mean,StDev
2,1.110324966
3,2.220654737
1,0.79947382
1,3.698026122
2,0.955610042
3,3.084261326
2,2.913925271
3,1.774639576
1,1.022324612
1,0.675281295
2,2.030723059
3,4.474827204
2,2.135705588
3,2.268787745
3,5.537285614
3,2.517866545
2,1.90566917
1,2.306221736
2,2.505323124
1,1.737968647
3,3.5992397
2,2.737070013
2,2.536906075
2,2.695753313
1,0.166052071
3,3.270679358
1,0.395296894
1,0.807556304
1,1.312843349
3,1.879641722
3,3.093564158
3,2.898834271
3,3.913561946
3,2.928192658
2,2.311253211
3,2.791305337
2,0.250555529
1,0.942940991
2,2.328043402
3,1.886230075
3,4.04201633
3,2.018560692
3,2.398008399
3,1.443438778
1,-1.158213481
3,2.211233757
3,4.426594996
3,3.547372904
1,1.465517641
1,0.330374309
2,3.012703679
2,0.940350805
2,2.030537528
3,3.085992901
2,2.754952691
3,3.575339285
1,0.616504354
1,0.831316251
1,-0.282604482
1,0.974374107
1,1.597299
1,1.022545207
1,1.220799249
1,0.643346848
3,4.693350257
2,3.655030853
2,2.464581763
2,1.655197695
3,4.451262258
3,0.5323343
1,1.086144214
3,4.13828796
3,3.175983408
1,0.639834623
1,-0.650292582
2,3.771296258
3,2.734093662
1,-0.514043057
3,4.231176185
1,2.194359719
3,4.71003735
1,-0.169543337
2,2.502155775
2,0.377854743
1,-0.333268737
3,3.73175852
1,-0.696034116
2,0.529270442
3,3.408556424
1,2.519077632
1,1.547844514
1,0.734136194
3,2.971851367
3,3.614860125
2,2.08035625
3,4.448085413
2,1.958948266
3,2.179096603
1,-1.171622183
2,1.506952372
3,4.948919295
1,1.267226233
3,3.885625151
3,2.842665389
3,2.710362395
1,1.044534613
2,0.474565691
2,4.255687601
2,2.572480198
3,3.603914425
3,2.32787644
2,1.525758357
2,2.195076883
2,2.301762227
1,0.399418067
3,3.396747547
1,0.86391593
3,3.066852921
1,0.622273268
2,1.337573883
3,2.780634804
1,0.092110937
3,3.541724233
1,-0.576662327
2,2.671624115
1,1.033482541
2,1.818370123
1,-0.245981594
3,2.792697158
3,2.780554007
3,2.763459867
2,0.6403389
2,2.10526131
1,0.974571606
1,-0.873887249
2,0.580147961
3,2.80585871
1,-0.006214103
3,4.639424278
1,1.230528105
3,2.792571996
1,0.817751915
1,-0.390233849
1,1.625765763
3,3.205801967
2,1.46970135
1,2.063356272
2,3.232545231
3,4.824628585
2,0.359057178
1,1.053546005
1,2.47129644
2,2.528016266
2,1.901130482
3,2.769651325
1,0.222818215
3,2.548805732
2,1.691741088
1,0.654953645
1,1.902357883
1,1.862696456
1,0.287962523
3,3.146027957
2,2.014801492
2,2.748804365
1,0.058933505
2,3.27773672
1,1.084846853
3,3.449958164
2,0.579672449
1,1.664891906
2,2.692318171
2,1.399891486
1,1.042082547
1,-1.755405326
3,2.568454147
1,0.545971814
3,3.141401036
1,2.313413965
1,0.846773349
2,1.839372759
2,1.28551332
3,3.306185093
3,5.09680058
1,-0.404884392
3,1.597944233
2,1.52691641
1,1.970472788
1,2.6983673
1,1.18298181
2,3.104403352
1,2.467975219
3,3.853596057
3,4.414840067
2,0.514593474
1,0.672303642
1,2.387490369
3,1.838682599
2,2.690045464
1,1.422421144
1,0.688721848
1,0.447923779
2,1.163123053
3,3.865071489
3,3.14963509
3,2.018759809
2,3.676064936
3,2.880381676
3,3.812864684
2,1.518220434
2,3.16328471
1,1.62892881
3,3.863965121
1,0.96857394
1,2.343323778
3,2.974610435
3,1.936461805
3,3.437995135
2,0.294582213
2,2.243647588
3,1.963541402
2,2.192008761
2,4.387886493
1,0.935742839
1,-0.07956013
2,2.493770453
3,4.7937634
3,3.802206285
2,-1.691206434
3,4.880579297
2,2.315725813
2,3.210403443
3,2.303480899
2,0.442770817
2,1.619868799
1,-0.093286044
2,1.746250548
2,1.930821183
3,2.172917786
3,3.04174898
1,0.624365334
1,2.951889341
1,2.540665854
1,-0.028062488
2,3.768175377
3,3.515299468
1,0.457731375
3,2.439050706
1,0.501350994
3,2.6714403
2,1.958677105
1,0.340803693
3,4.47652864
1,1.598317263
1,1.558235375
3,2.644714867
3,4.320991628
1,0.762297665
2,0.481746376
3,3.015443633
3,2.831566524
1,1.849379972
3,2.711205938
3,2.774104456
1,-1.261282337
1,2.174925665
2,1.188020235
3,1.145099995
3,1.518068966
3,2.270091008
2,1.497122459
2,2.155034723
2,2.976811243
1,1.642388686
2,2.720463631
2,2.291663718
2,2.30571771
2,2.091564395
2,0.956563489
1,1.556767801
1,0.726900485
1,0.041969269
1,-0.484705267
1,0.847595504
3,3.098633136
3,2.090369205
2,0.382581707
2,3.157701381
2,1.998047004
3,4.187552014
3,2.665886483
2,2.383809166
2,0.829910061
3,1.936031939
1,1.960720814
3,1.911567428
1,-0.480752848
2,1.487280006
2,1.353384231
2,1.009731755
2,2.22681458
2,0.230635489
3,4.605178957
2,2.699741617
2,2.906406484
1,0.938252413
2,1.42823682
2,2.108979206
1,-0.540546018
1,2.439326266
1,1.723102786
2,1.019987691
1,0.605380824
3,3.432945616
3,2.648068549
3,1.844640897
3,2.414288926
1,0.336478597
1,1.770056927
2,3.789836595
3,4.073685753
3,1.827885409
1,0.725391472
3,2.962018846
1,-0.489057214
3,2.616211182
2,0.648622916
1,2.039384735
2,0.655646802
2,3.853394237
2,1.809265256
3,3.89638344
1,1.901702206
1,2.035815904
2,0.770876897
3,3.752789321
1,2.38557014
2,1.114392778
3,3.659343093
2,2.708175027
1,2.401560646
2,1.347468396
1,-0.135312591
1,3.60949383
2,0.772430941
2,1.210874963
2,2.26807601
1,1.656897292
2,2.888402416
1,2.782232062
3,0.77454992
1,-0.922568287
2,2.494032939
3,0.791533466
3,1.71353098
2,2.439110068
3,2.770943122
3,4.32743376
1,0.775297487
3,2.33694038
2,2.852848719
3,4.228906006
3,2.853635016
3,2.049105852
3,3.107323137
1,1.422733326
1,1.617681914
2,1.52426618
1,2.087296974
2,1.520678741
3,1.043476254
1,1.218498977
3,2.962462654
1,-0.967529885
2,1.936027204
1,-1.76042745
1,0.012882212
1,-0.477912902
2,3.504670806
3,1.788819539
1,-0.099793163
2,3.138285062
2,1.914634815
1,2.185740198
2,2.896690486
3,2.435492327
2,3.488801002
3,2.428503977
3,3.123620491
3,1.412142278
3,4.192359865
2,-0.209969841
1,-0.600066931
2,-1.309549484
2,2.517838594
2,2.933065596
1,1.693580899
1,0.168415272
2,3.366278842
1,1.60718299
3,2.128994197
2,1.518928709
3,2.856746631
3,1.962862712
2,0.909324557
1,0.578180039
1,1.879648157
3,3.131215347
2,1.958893864
3,3.839044536
1,2.614520277
1,2.689714418
3,3.728053128
3,4.61571856
1,-0.920006268
2,1.284979061
1,0.422139923
2,2.47808952
1,0.803368785
3,1.616653186
1,2.55621396
3,2.558536329
3,3.998589383
3,3.506181608
3,3.943457015
2,0.163718862
3,1.910171002
3,2.018272901
2,1.982696377
1,-1.042665727
3,1.547377417
3,2.760754132
2,1.472061108
2,2.428649396
3,3.613841193
2,1.051516187
3,2.228047613
2,1.156824915
3,1.523503622
3,3.579091327
1,0.355925234
3,0.822252776
1,-0.455480403
3,2.671596926
3,3.03253372
3,3.913246518
3,1.530251395
1,1.226470547
3,1.86566003
2,2.502410461
3,2.799605277
3,2.858152167
2,2.912710348
1,0.471107918
3,2.254182511
3,2.375726107
2,1.89874011
3,2.232910314
1,0.735474161
1,1.056015973
2,2.207134412
3,4.763488466
2,1.630987633
1,2.70038344
2,2.837080457
2,2.323773257
3,2.006307283
1,1.746222858
2,2.159007708
3,4.416582185
1,2.702545066
3,2.865732518
3,2.058725086
2,2.746108828
3,3.401506958
2,1.598886573
3,2.7999266
2,4.291601159
2,3.84257786
3,3.32407245
3,2.007709672
2,2.950675565
3,2.565134493
3,3.568202555
3,2.632709663
1,0.913212791
2,2.317199871
2,0.746423997
3,2.982405416
1,1.014702258
1,2.292937653
1,-2.17339276
2,0.22098722
3,2.891870459
1,0.738062932
2,3.331514229
3,2.620463351
2,1.590384346
3,4.102160368
1,0.428449366
1,2.481343255
1,-0.401617855
2,2.79912206
2,2.252910455
1,2.098289237
3,4.370688599
3,3.378736099
2,0.950285125
2,1.755827835
1,1.477049389
3,1.095033878
2,1.733004216
3,4.31600948
2,0.47950158
2,1.253583801
3,1.584379752
2,1.341351536
3,2.677320769
3,2.379492563
2,1.438975938
2,1.566677125
1,0.828122749
1,0.796847249
2,3.009961775
1,1.814266224
1,0.90424556
1,2.436363585
3,2.400600697
1,2.532436536
1,0.652140846
3,2.910164807
2,1.651805011
2,1.765540614
3,4.052866445
2,3.51805966
2,2.780961482
1,0.550864604
3,2.797069567
2,2.063323458
1,1.827253302
2,1.040058614
3,3.070443332
1,0.820489194
2,2.155714409
3,2.78759125
1,0.264992139
3,2.650497769
3,2.176537665
3,3.136345942
3,3.232948654
2,1.249972113
2,1.596971328
2,0.911350151
1,1.97656286
2,1.262004663
3,2.194715259
2,2.473506534
1,0.702134844
3,4.693444225
1,0.90777943
1,1.732025162
2,2.512787796
2,3.417310727
2,3.720870119
1,1.056547763
1,0.616149688
3,2.664158706
1,0.189959542
2,0.949848693
3,2.722319129
3,2.837666247
1,2.679678987
3,2.130718313
3,2.629255977
3,3.267964715
3,2.063529415
1,0.960105232
3,2.61138049
2,2.117868467
1,1.630100542
2,1.751734157
2,1.193686615
1,1.45273405
3,4.398585049
2,1.558374347
2,4.174751279
1,0.924752255
1,1.968000951
3,1.775737799
3,0.613164886
3,2.944585762
3,1.103599104
1,1.695551565
3,2.635035749
3,4.330550002
2,1.340067493
2,0.719236302
3,0.485599229
1,0.502763409
1,-0.180447803
2,2.353061272
3,2.117624604
3,3.490326585
2,2.74847092
3,4.048762628
3,3.191678316
1,0.682057394
2,0.552251073
2,0.652511148
3,4.129580124
1,0.40211564
2,2.301921598
3,1.634036241
3,3.341364646
3,4.120234244
2,2.05347602
1,1.778835002
2,2.567692008
1,1.364449347
1,2.242861831
3,3.673514863
3,0.486853197
1,2.089951117
2,0.678074274
1,1.317190973
3,2.185272227
1,-0.449573372
1,0.767625156
3,2.242470313
3,3.426043689
3,3.293414018
2,2.624940921
2,1.533009378
1,1.533683466
2,2.305707297
3,1.984491442
2,1.867638297
1,2.291418187
2,1.865436832
1,1.964803713
1,2.10806916
1,2.965133481
1,0.256743918
1,2.110689444
3,2.728084706
3,2.538198503
3,2.421642548
2,0.922635325
2,3.409758811
1,1.585516818
2,2.01800306
1,-0.65828258
2,1.215488138
3,3.340040194
3,2.721645543
3,2.788116839
3,1.838324346
1,1.197250428
2,0.674948741
2,2.344552592
2,1.523120534
3,4.466761476
1,0.930386691
3,2.568859727
3,3.519207134
2,0.208870811
1,0.290017857
2,2.18879967
3,0.663237334
1,1.035825699
1,0.933990747
1,0.676417049
1,2.133487843
1,1.000987042
3,2.129249227
3,4.401748764
2,4.369325936
2,2.194532111
1,1.031912262
3,1.723224564
1,0.588835758
2,1.385756074
2,1.615666224
3,3.083069737
3,3.265140107
3,3.26143541
2,1.891334902
3,4.142116555
1,1.155688349
2,4.22933226
2,2.913880385
1,1.153771986
3,2.313230809
2,3.215141844
3,4.872440181
2,1.158729827
2,2.591480002
1,0.10688003
3,2.801279143
3,4.645367472
2,3.052034761
2,-0.184394205
1,0.219937845
2,1.348078131
2,2.460662029
3,1.873444758
2,1.16126616
1,-1.220509004
1,0.421244533
2,1.528897168
1,0.820802511
2,3.049547145
2,2.676557051
1,-1.063692722
1,0.6255323
1,1.679912302
3,2.542357754
1,2.169738139
3,3.082995481
2,2.359536661
2,-0.17810286
3,3.102739497
2,2.692474003
2,3.736308166
3,2.280488613
2,0.044343528
3,3.393292065
1,1.656820379
2,0.907737175
1,0.236815179
2,0.986008322
2,1.87485257
2,1.528136095
3,2.249642253
2,2.296601503
3,1.378666132
1,-0.143183435
1,-0.77345676
3,1.960713509
2,1.875891032
1,1.443434007
3,2.760930211
3,2.965153175
2,2.097152012
3,4.460773621
1,1.75445534
3,1.944256711
2,1.315059101
1,-0.036157097
1,4.155875193
2,1.642085859
2,1.814260867
1,1.115071846
3,2.541012024
1,0.569734307
1,1.615343651
3,2.480967842
2,1.730794078
2,3.669739837
1,2.300892862
1,1.90666597
3,2.67772931
1,-0.051480219
2,1.29526818
3,1.270910147
1,2.019242313
3,2.381416982
2,1.786782109
2,0.293455897
3,1.662684987
2,2.697614812
2,0.658774477
2,-0.525721191
1,1.181928911
1,2.255561449
1,0.438515957
2,2.460918762
1,0.377168041
2,2.069853251
3,5.12009994
1,2.169507398
1,2.449520199
3,2.504789961
1,1.768982308
1,1.460045723
3,1.822402438
3,2.136068658
1,0.737132843
1,0.376084561
3,4.230262952
1,1.519788219
2,1.848948023
3,1.392897678
3,2.501832004
3,5.097700262
3,3.037681264
3,4.789834777
1,1.900071941
1,0.980574285
3,1.678524611
3,2.019978704
3,3.7203164
2,2.187926736
1,0.645890612
1,0.080458342
3,1.123502361
2,0.2976083
2,0.302476501
3,2.312856551
3,4.04384143
2,1.287435518
3,1.9211543
3,2.967725339
1,-1.105367019
3,3.074351115
3,2.613083869
1,1.62347781
3,3.590531817
2,1.718439197
2,2.442642208
2,1.76390618
1,0.921938633
1,1.151809372
1,0.307667623
3,2.785070166
2,0.48630168
3,3.256019515
2,2.458844564
1,1.621561998
2,2.488834218
1,-1.245333753
3,0.972229099
1,1.488301102
3,4.073272378
2,2.276380992
1,1.577354486
2,0.927114351
2,3.608147218
2,2.061494922
3,2.159488387
1,0.489769701
1,-0.126669937
2,2.693223086
1,1.048588275
3,5.106650462
2,0.391857147
3,2.774848816
2,1.838758921
2,4.449978077
1,3.332700583
