Mean,StDev
6,6.94629559
2,2.552653293
4,2.951020464
6,8.38702837
4,4.147323207
6,4.385298112
4,3.476173634
6,6.037541392
6,6.045039666
6,6.111673752
6,5.475414542
2,0.686291214
2,0.00222227
6,5.343866246
4,2.298035994
2,1.739424788
4,2.735208003
2,2.571108904
6,4.508179007
4,5.231805598
4,4.216291793
6,4.2941877
2,3.704612724
4,3.312321205
4,3.334012802
4,2.617163119
2,2.650991408
2,1.996773842
4,4.737433494
4,2.494489284
4,4.373950543
4,4.545045356
6,4.788398074
4,3.938618234
4,5.290246231
4,3.834065253
6,4.853385772
6,6.475801436
4,4.532277285
4,4.871232977
4,4.568548989
2,4.358693782
4,3.506324554
6,6.803881252
6,4.366951906
4,5.055121377
6,7.477805462
4,4.340513099
6,5.473627746
2,4.114657122
2,3.144897972
6,6.125272753
2,1.944422623
6,5.904953134
4,4.01271548
4,3.990573193
2,0.590780107
6,5.217488884
4,4.428692869
4,2.237215824
6,7.321444978
4,4.347796903
4,3.784905151
6,5.087219569
6,6.318580751
4,4.135844917
2,2.28200102
2,2.290208095
4,4.349838211
2,1.61232571
2,1.651526421
4,2.636450497
6,4.314396566
6,6.683795774
4,4.008253953
4,3.265810601
4,3.955415035
4,4.4123526
4,1.452713472
2,2.167785314
6,7.666421108
4,2.551403923
2,2.212024341
6,4.742466976
2,3.018807989
6,5.354565124
6,5.455393468
6,6.245101465
4,4.295303739
6,6.603480519
4,3.741827443
4,4.971560176
6,6.280899462
4,4.977714952
2,2.229916024
6,4.199997722
4,3.993418029
6,5.504380626
2,2.790962618
6,6.475972716
4,6.336691032
2,2.638588638
6,5.614995374
4,1.953876507
2,1.695476645
4,3.424867811
6,6.927281958
6,4.917385333
6,6.053256799
6,4.386589892
4,4.354089077
6,5.553127757
2,2.22207981
4,4.505422293
6,6.668544022
4,4.601188816
6,5.061776951
6,5.048715567
4,3.129987605
4,2.522431272
4,3.976879423
2,1.293996937
2,1.36636155
6,5.99970571
6,7.043804601
2,2.694790005
6,7.147650727
6,6.030065271
2,1.7003699
6,3.798388911
4,3.760672238
