Mean,StDev
8,7.349027484
20,20.41811536
8,7.032394131
8,7.439109707
18,17.9962414
4,4.204119391
8,9.157048549
16,15.53520155
4,3.437124075
20,18.71490937
20,21.6071252
16,16.56145478
8,7.378054516
16,16.33227431
6,4.751596678
6,9.213441934
2,1.929233727
18,17.64226194
8,6.519593417
18,17.77317803
2,0.680603933
16,15.05476883
6,4.699087933
14,15.56709998
10,7.41829159
8,7.887846579
2,0.817006172
4,3.007212068
2,3.368255712
6,6.614867441
14,14.51709333
18,18.44485392
12,11.1404006
8,7.047378954
14,13.62405583
18,17.54530244
14,14.44766136
10,10.00034886
18,17.70873021
16,16.11924803
18,19.48931741
18,19.72828505
14,13.03254502
8,9.688065643
8,5.832481015
18,17.21399005
14,15.0103623
18,18.13776154
8,5.875581101
6,5.636253582
4,4.824778775
2,2.923725524
2,1.226216435
14,15.69263447
4,3.616176101
18,17.9852203
10,10.41522484
6,4.921163204
12,14.17902974
16,15.22193902
4,4.631329149
6,8.053899525
20,19.54221608
12,14.17590927
14,13.23732136
8,8.717009662
8,9.006460934
4,3.392666051
18,19.72556124
18,17.15969084
18,17.21270264
2,4.053907482
4,3.993832085
18,17.54370765
8,6.402327396
6,6.57616869
20,22.84989497
20,18.49077462
18,19.64535565
20,18.1600191
16,15.81413132
10,9.010217627
14,13.39959497
18,18.28077548
6,6.534884418
18,18.56273133
8,6.146616899
18,18.15476023
12,12.99412398
12,11.84092623
6,5.124103341
16,17.10540339
20,20.4983884
10,9.577591044
8,7.547459442
18,17.17641611
14,15.55227497
12,11.25463164
6,7.603309233
12,10.8128764
2,4.305298188
20,19.94308866
8,7.147346416
12,12.08327808
2,1.13328057
16,16.32645755
8,6.698942172
14,13.08774173
8,7.982880592
2,1.848892634
4,4.084800188
20,19.52728885
18,18.36428935
4,4.066658125
2,1.639144738
16,14.57269461
16,16.68071198
14,14.98740877
8,9.387316907
20,18.56740447
20,19.03199831
18,18.19942621
2,1.444160169
14,15.06108862
4,3.755276516
4,3.907537033
6,5.344299447
8,9.330742077
10,11.56179656
6,6.007169457
16,15.40662554
10,9.844968612
8,6.857171454
12,12.13970643
2,3.338474183
10,8.170413052
12,12.13782871
8,7.645928441
6,5.009887404
10,9.647475708
2,1.002728859
10,11.49167292
6,6.21281017
18,17.53320413
20,21.88723147
6,6.559189704
12,11.73078413
16,14.05789631
16,17.61496335
2,1.001411117
6,6.357896199
8,7.305552733
18,18.12962243
4,2.771355871
20,20.21684992
20,20.59635349
16,15.86081185
8,8.515628024
2,2.729764337
20,19.88728788
8,8.16595385
12,13.1700595
2,3.279909792
4,4.412178893
2,1.39966635
6,4.532722292
14,13.26762534
4,3.119398865
2,3.541867198
16,15.58770188
12,13.02295846
20,22.15476423
20,19.73402532
6,5.210821644
4,5.353735429
8,8.455207366
4,2.603551686
12,11.77600523
2,2.709037433
4,3.921677084
12,12.41086165
4,3.535327823
8,6.571697113
2,2.530566185
6,5.91518177
20,20.0648252
6,5.864696422
18,16.90616006
10,10.53836564
12,11.41524346
10,10.95329481
8,8.088704474
20,19.95307538
4,3.515849932
16,15.39652521
12,11.06535181
8,8.11569344
10,11.77480013
2,1.633544785
2,0.915018065
18,18.5224237
8,7.376215809
6,4.95279236
8,7.797280866
14,16.9054479
18,18.6060221
20,18.91528095
18,20.0106366
2,1.075410398
10,10.82921875
2,1.812049282
6,6.732570576
18,16.65829104
10,10.10223672
20,21.74362542
6,4.738303454
12,11.25656917
6,6.312980984
4,4.106145103
2,1.584161917
2,1.927001186
10,11.41214529
20,18.72834432
20,20.30325348
18,18.1628522
12,9.756321664
8,7.819151304
10,9.423663437
18,17.56092152
6,7.459410038
20,18.54434958
20,21.94748911
6,4.429434715
20,20.50592456
10,9.588135596
14,12.33652182
18,16.48723607
2,3.710638572
20,20.64032571
2,3.267309133
2,1.877784186
20,20.67974879
8,8.255478557
4,3.741372344
8,7.056283197
14,11.57045721
18,17.61658374
16,15.2903305
14,15.90438252
10,11.7947928
20,19.44747492
18,17.41535484
20,22.05090924
16,18.21289495
14,14.21884836
18,17.22594485
10,10.26152228
20,18.29215026
20,20.33073582
10,11.51797882
10,10.35375872
6,6.822616616
10,9.194488847
12,11.20814155
8,5.715556511
12,11.17048951
10,10.12774984
14,13.77055518
20,19.76014649
10,9.040289751
18,18.83886311
6,4.48981814
20,20.11109448
14,12.80617552
6,6.69934492
12,12.13268756
10,10.05246314
12,11.82007849
14,13.32052285
12,12.70552206
10,11.10621862
2,-0.183877507
8,7.158296525
6,6.141327101
10,11.21381659
18,18.72037014
18,16.88143003
10,10.59023253
6,6.079623649
10,10.20371735
14,14.00229694
2,3.140877135
14,15.24240282
10,10.34710808
10,9.922704989
8,7.159614394
2,1.888668596
16,15.14098909
16,16.27848961
2,1.310969761
8,7.534972988
2,1.222589673
8,7.99467086
8,6.980998074
20,19.35761986
14,12.55837325
2,2.358155658
6,5.946665079
4,4.770640355
8,6.583864912
20,19.68263005
6,5.131983971
16,16.73512869
14,14.10220606
12,11.10701391
18,16.74535991
8,7.528078202
16,15.15440988
16,13.66611147
10,10.84758562
2,2.510170157
16,14.81758317
2,2.830734214
10,8.199669221
4,4.800874437
2,2.200731633
12,12.05089498
16,16.4667017
18,17.703666
20,20.57017797
20,19.05786533
10,12.26623277
2,0.888423686
18,16.48813975
12,11.51844229
4,2.919206955
4,4.710484815
2,1.117660918
16,15.79520519
16,15.39748194
18,19.53133068
14,15.7288788
20,20.86917901
6,5.259536561
20,20.80258679
12,11.35724343
4,5.892857799
18,17.68648627
16,16.79793968
4,4.625930215
8,7.888891036
2,3.20578785
4,6.030605489
18,17.74222103
4,4.116569269
16,16.40497214
12,10.87543629
18,18.00148426
18,17.27012388
18,19.00787632
2,2.32909944
18,18.21108476
4,2.877228166
2,2.161225324
10,9.666208429
10,9.283144143
16,15.31138636
14,14.64159445
4,3.626946207
10,11.11320145
12,11.56100714
6,4.798965327
14,15.8674827
20,20.58962867
2,3.517712187
4,2.269078312
6,5.687935212
12,12.68763529
16,16.42823692
2,1.17867191
20,21.03725945
12,10.89355878
20,21.37434437
2,1.288936158
20,19.62828161
14,15.10367985
20,19.64075839
6,4.515187767
18,18.6860495
14,15.44079832
18,18.24018404
18,17.99297918
8,8.249864488
18,19.99704097
14,13.11980603
8,7.634980847
10,10.60944731
16,15.66365757
18,19.34833593
12,10.52338972
20,21.32131799
18,18.63248912
14,13.95658556
18,19.18265488
6,6.910693155
4,4.602197222
20,21.79676957
16,16.0519458
8,7.543835536
2,1.067738563
20,20.3954371
6,5.259382546
2,3.336481539
8,10.22966794
14,13.60812642
6,5.422721229
18,16.26362985
10,11.92948707
6,6.235190594
18,17.60195798
10,9.056362314
10,11.58444576
6,6.164656815
14,14.52814133
6,5.204702482
2,1.618932808
14,15.21056403
8,7.195822949
4,3.457436885
2,2.598912346
10,10.43656852
4,4.375960324
4,5.40038678
10,11.01638388
6,3.644703358
18,17.92451558
8,8.082289033
12,11.96365787
6,5.47162335
10,9.620003156
20,19.75173325
20,20.84841925
16,15.43254134
14,14.63215786
6,3.732998342
2,2.797351648
20,19.1698269
16,14.91537421
8,9.0276489
2,0.741681138
6,5.291613088
14,13.21312431
18,17.11756565
20,18.58674414
6,7.39647804
14,13.56121827
14,13.35459129
14,12.73277105
12,11.91426766
8,7.382954133
20,20.94438761
4,4.156062143
2,0.768538314
18,18.1410614
2,1.911207912
6,4.750554112
12,13.23076047
8,7.577710786
20,19.84219394
10,10.65875298
12,10.81418416
8,7.378748995
14,13.18165731
6,6.202968611
16,16.00556615
4,2.673941449
12,11.44332511
12,11.9059443
4,3.828497165
12,10.45171843
18,17.9499912
8,7.882167741
20,18.52065265
14,14.7364035
18,18.95002516
12,11.93550986
4,3.477340059
20,19.90495165
20,19.67552206
2,1.549747233
12,11.87405211
10,9.570002758
10,8.610243348
8,8.561480299
14,14.46128046
4,4.104050534
8,8.421204065
8,7.676899483
12,10.50766877
18,18.81214195
6,5.782913455
18,17.18016558
20,21.78878897
14,12.83157549
6,6.544923529
20,20.60421356
8,7.647735339
16,15.41223082
14,15.56957096
20,21.19851658
12,11.66590718
18,17.01031201
14,16.26525769
6,7.003860632
10,10.54296249
8,9.556705517
16,14.55626469
2,1.818264664
8,7.579482825
18,15.77106117
16,16.81282639
16,14.64692312
6,5.991843999
4,3.478781067
16,16.26914267
12,10.87877292
20,17.91224537
2,1.807505909
14,14.06361301
10,11.18688207
18,18.31958409
