Mean,StDev
3,4.112469755
2,-0.373497238
3,2.23549287
4,3.765581291
4,3.075475467
7,6.087720533
6,5.283893932
6,5.590968051
6,4.829275063
9,9.707250588
2,1.910498029
9,9.848745183
2,1.542712773
8,7.868065373
8,7.145928191
8,6.624534866
3,4.033756658
2,1.915435732
7,7.347504743
3,4.391480469
6,4.788173054
2,2.114591264
1,1.47855658
8,8.281660294
4,1.810073019
9,8.192274434
5,5.953972142
5,4.209189368
8,7.836247611
6,4.665617631
6,6.483143367
5,6.467016903
10,9.937887411
2,2.479691204
7,6.130998523
10,9.551400537
1,-1.859500459
9,6.323536028
3,3.178446888
4,5.224753237
1,1.748733655
3,4.003739968
5,4.748219702
7,6.221279747
4,2.513550078
8,7.920003718
9,8.48585643
2,1.683864154
6,5.778278713
8,8.820433434
4,4.199862583
9,9.448352312
7,8.130636135
9,10.71681328
10,9.14987552
9,9.202173843
10,11.1215522
2,0.291189068
4,1.714338841
9,8.835526413
2,1.811994734
3,4.200378389
9,8.791163567
1,1.579363714
9,8.361562137
7,6.374082301
3,0.47070251
5,5.497090204
9,8.791934491
1,1.005719485
2,1.294221352
1,-0.563075218
6,6.006137302
3,3.56548963
2,2.300396605
1,1.079420889
3,4.368056096
9,6.943452187
2,3.39319621
10,8.990345281
8,10.25917689
2,2.419164698
3,2.422996798
10,10.50599082
7,6.832351171
6,6.172948764
1,0.205331252
5,4.590892741
3,3.711968926
1,1.093928614
2,0.451293651
3,3.303947104
5,5.61234127
4,4.90400397
10,10.28848566
8,6.597094252
6,7.643748014
5,6.918145057
1,1.012178632
6,6.680045515
1,1.782302871
1,0.830602013
4,5.98219078
1,1.930865758
2,1.465058516
1,1.119870381
10,10.14443783
6,4.884626695
10,9.123317374
6,6.66352886
7,7.357201178
8,6.835830683
10,10.22926014
7,6.302436009
5,5.814216062
8,8.316233057
2,1.447420108
8,7.981233091
9,9.821206957
6,6.356911967
10,9.550321259
9,9.064079717
2,2.143472062
10,11.26955165
10,10.14153314
9,9.79059894
8,6.589305108
3,3.12198818
8,9.598414759
4,3.549839392
10,8.119210664
3,4.061446403
7,7.998297821
1,2.109845937
5,5.069083241
4,3.259878638
9,9.729454677
8,7.349495305
1,0.907643058
5,5.588130436
6,7.272399909
1,1.477256569
2,2.339480829
2,1.227921769
8,7.566310696
7,7.258972049
7,8.081546008
3,3.080668862
4,4.338829446
1,1.132379088
7,7.132435798
1,1.316686831
10,9.771660649
6,3.99338737
4,3.731519933
5,6.575176274
4,4.341706881
3,3.77126916
2,2.85341209
4,3.906213567
3,3.659467241
3,2.729976385
7,6.008807151
1,1.628000885
6,4.969507926
5,3.977691175
8,5.751921653
4,4.424342473
9,9.421418312
6,7.104560819
2,1.703058738
5,4.915402815
1,1.601589432
8,6.725164128
3,2.66323228
3,5.089411453
1,1.931348803
5,3.168577293
1,0.877681884
3,3.395848866
8,10.22645066
10,12.19080183
4,3.984867935
4,5.178687657
4,3.509339177
